50000366,PA,North East,Owned,Divorced,Disabled/Handicapped,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Very liberal,Nothing in particular, ,Not applicable/Does not have vaginal intercourse/sex,Not very concerned
50000367,MN,North Central,Owned,Married,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",Unspecified Hispanic,A Democrat,Very liberal,Buddhist, ,Not applicable/Does not have vaginal intercourse/sex,Very concerned
50000368,FL,South,Owned,Married,Retired,"Some college, no degree (includes community college)",White Non-Hispanic,Refused,Very conservative,Protestant, ,Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
50000370,PA,North East,Owned,"Single, living with a partner",Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Moderate,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Not at all concerned
50000371,FL,South,Owned,Widowed,Other not employed,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Somewhat conservative,Protestant, ,Never,Not at all concerned
50000372,IL,North Central,Owned,"Single, that is never married",Retired,High school incomplete (Grades 9-11 or Grade 12 with NO diploma),Black Non-Hispanic,A Democrat,Moderate,Nothing in particular, ,Every time,Not at all concerned
50000373,OH,North Central,Owned,Widowed,Retired,"Some college, no degree (includes community college)",White Non-Hispanic,A Democrat,Somewhat conservative,"Catholic, Roman Catholic", ,Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
50000375,MI,North Central,Rented,Widowed,Retired,"Some college, no degree (includes community college)",White Non-Hispanic,A Democrat,Very liberal,"Catholic, Roman Catholic", ,Not applicable/Does not have vaginal intercourse/sex,Very concerned
50000376,MD,South,Owned,Married,Homemaker,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Moderate,Christian (Just Christian),"Yes, covered by health insurance",Refused,Not very concerned
50000378,DE,South,Owned,Divorced,Retired,Two year associate degree from a college or university,White Non-Hispanic,A Democrat,Very liberal,"Catholic, Roman Catholic", ,Not applicable/Does not have vaginal intercourse/sex,Very concerned
50000379,CA,West,Rented,Divorced,Homemaker,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,Refused,Very conservative,Lutheran, ,Not applicable/Does not have vaginal intercourse/sex,Not applicable/don't believe in birth control
50000380,CA,West,Owned,Widowed,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Moderate,Protestant, ,Never,Not at all concerned
50000383,VA,South,Owned,Widowed,Retired,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Democrat,Somewhat conservative,Protestant,"Yes, covered by health insurance",Once in a while,Not very concerned
50000384,NV,West,Refused,Widowed,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,A Republican,Somewhat conservative,Lutheran, ,Never,Very concerned
50000385,MA,North East,Owned,"Single, that is never married",Other not employed,Less than high school (Grades 1-8 or no formal schooling),Mixed,Don't know,Somewhat conservative,"Catholic, Roman Catholic","No, not covered by health insurance",Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
50000386,SC,South,Owned,Married,Part-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Somewhat conservative,Christian (Just Christian),"Yes, covered by health insurance",Not applicable/Does not have vaginal intercourse/sex,Not applicable/don't believe in birth control
50000387,TX,South,Owned,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",Refused,A Democrat,Moderate,Christian (Just Christian),"Yes, covered by health insurance",Never,Not very concerned
50000389,IL,North Central,Owned,Married,Retired,High school graduate (Grade 12 with diploma or GED certificate),Black Non-Hispanic,A Democrat,Somewhat conservative,"Pentecostal (Assemblies of God, Four-Square Gospel)", ,Never,Somewhat concerned
50000390,NY,North East,Owned,Divorced,Homemaker,Less than high school (Grades 1-8 or no formal schooling),White Hispanic,A Democrat,Very conservative,"Catholic, Roman Catholic","Yes, covered by health insurance",Not applicable/Does not have vaginal intercourse/sex,Very concerned
50000393,MI,North Central,Owned,Refused,Retired,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",Black Non-Hispanic,Refused,Moderate,"Catholic, Roman Catholic", ,Refused,Very concerned
50000395,FL,South,Rented,Divorced,Retired,Two year associate degree from a college or university,White Non-Hispanic,A Republican,Very conservative,"Catholic, Roman Catholic", ,Every time,Somewhat concerned
50000396,TX,South,Owned,Married,Part-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Very conservative,Christian (Just Christian),"Yes, covered by health insurance",Never,Very concerned
50000398,SC,South,Owned,Divorced,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",Black Non-Hispanic,A Democrat,Moderate,Protestant,"Yes, covered by health insurance",Once in a while,Not very concerned
50000399,KY,South,Owned,Married,Retired,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Democrat,Somewhat liberal,"Catholic, Roman Catholic", ,Never,Very concerned
50000402,IN,North Central,Owned,Divorced,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Somewhat conservative,Protestant, ,Never,Not very concerned
50000403,OH,North Central,Owned,Widowed,Retired,"Some college, no degree (includes community college)",White Non-Hispanic,A Republican,Moderate,Protestant, ,Never,Not at all concerned
50000404,OH,North Central,Owned,Married,Homemaker,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Republican,Moderate,Nothing in particular,"Yes, covered by health insurance",Every time,Not at all concerned
50000405,UT,West,Owned,Married,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Very conservative,"Church of Christ, or Disciples of Christ (Christian Church)", ,Never,Not at all concerned
50000407,OH,North Central,Rented,"Single, that is never married",Temporarily unemployed,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Republican,Very conservative,Protestant,"Yes, covered by health insurance",Never,Not at all concerned
50000408,KY,South,Owned,Married,Homemaker,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Republican,Somewhat conservative,Methodist, ,Never,Not at all concerned
50000409,WA,West,Rented,"Single, that is never married",Student,High school incomplete (Grades 9-11 or Grade 12 with NO diploma),Native American/American Indian/Alaska Native,An Independent,Somewhat liberal,Nothing in particular,"Yes, covered by health insurance",Every time,Somewhat concerned
50000410,NC,South,Owned,Widowed,Retired,"Some college, no degree (includes community college)",White Non-Hispanic,A Republican,Very conservative,Protestant, ,Never,Not at all concerned
50000413,WV,South,Owned,Divorced,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Somewhat conservative,Protestant, ,Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
50000414,TN,South,Owned,Widowed,Disabled/Handicapped,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Republican,Very conservative,Protestant, ,Not applicable/Does not have vaginal intercourse/sex,Not very concerned
50000418,PA,North East,Owned,Married,Retired,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Democrat,Very conservative,Protestant, ,Never,Not at all concerned
50000419,NC,South,Owned,Married,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Moderate,Nothing in particular, ,Never,Somewhat concerned
50000420,NY,North East,Owned,"Single, living with a partner",Retired,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,A Democrat,Moderate,"Catholic, Roman Catholic", ,Never,Not at all concerned
50000421,CA,West,Rented,"Single, living with a partner",Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Hispanic,A Democrat,Moderate,Protestant,"Yes, covered by health insurance",Never,Very concerned
50000422,NY,North East,Owned,Married,Full-time,Two year associate degree from a college or university,White Non-Hispanic,A Republican,Very conservative,Christian (Just Christian),"Yes, covered by health insurance",Never,Not at all concerned
50000423,MI,North Central,Owned,Divorced,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Very liberal,Protestant, ,Never,Very concerned
50000427,CA,West,Owned,Married,Retired,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,A Democrat,Somewhat liberal,Protestant, ,Never,Very concerned
50000428,CA,West,Owned,Widowed,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Very conservative,Christian (Just Christian), ,Never,Not at all concerned
50000429,TX,South,Owned,Married,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Somewhat liberal,Nothing in particular, ,Never,Very concerned
50000430,FL,South,Rented,"Single, living with a partner",Full-time,Two year associate degree from a college or university,White Non-Hispanic,A Democrat,Moderate,Christian (Just Christian),"Yes, covered by health insurance",Not applicable/Does not have vaginal intercourse/sex,Not very concerned
50000431,SD,North Central,Owned,Widowed,Retired,"Some college, no degree (includes community college)",White Non-Hispanic,A Democrat,Somewhat liberal,Protestant, ,Not applicable/Does not have vaginal intercourse/sex,Very concerned
50000436,NY,North East,Owned,Widowed,Retired,High school incomplete (Grades 9-11 or Grade 12 with NO diploma),White Non-Hispanic,A Democrat,Somewhat conservative,Nothing in particular, ,Never,Very concerned
50000438,CT,North East,Owned,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,Refused,Somewhat liberal,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Very concerned
50000440,MA,North East,Rented,Divorced,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Very conservative,Atheist, ,Never,Not at all concerned
50000441,MI,North Central,Owned,Married,Retired,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",Black Non-Hispanic,A Democrat,Moderate,Protestant, ,Not applicable/Does not have vaginal intercourse/sex,Very concerned
50000442,MO,North Central,Owned,Widowed,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Very liberal,Nothing in particular, ,Not applicable/Does not have vaginal intercourse/sex,Not applicable/don't believe in birth control
50000444,CT,North East,Owned,Married,Part-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Very liberal,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Very concerned
50000445,NC,South,Owned,Widowed,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Somewhat conservative,Protestant, ,Never,Not very concerned
50000449,NY,North East,Rented,Divorced,Part-time,"Some college, no degree (includes community college)",Other Race,An Independent,Moderate,"Pentecostal (Assemblies of God, Four-Square Gospel)","Yes, covered by health insurance",Not applicable/Does not have vaginal intercourse/sex,Somewhat concerned
50000452,KS,North Central,Owned,Divorced,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Somewhat liberal,Protestant, ,Every time,Somewhat concerned
50000455,OH,North Central,Owned,Married,Retired,"Some college, no degree (includes community college)",Native American/American Indian/Alaska Native,A Republican,Somewhat liberal,Baptist, ,Never,Not at all concerned
50000456,MO,North Central,Owned,"Single, that is never married",Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,A Democrat,Somewhat liberal,Protestant,"Yes, covered by health insurance",Every time,Very concerned
50000458,MT,West,Owned,Married,Retired,"Some college, no degree (includes community college)",Refused,Refused,Refused,Refused,"Yes, covered by health insurance",Never,Not at all concerned
50000459,FL,South,Owned,Widowed,Retired,Two year associate degree from a college or university,White Non-Hispanic,A Republican,Somewhat conservative,Protestant, ,Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
50000461,MN,North Central,Owned,Divorced,Full-time,Two year associate degree from a college or university,White Non-Hispanic,A Republican,Very conservative,"Catholic, Roman Catholic", ,Never,Not at all concerned
50000462,MD,South,Owned,Married,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Moderate,Jewish/Judaism, ,Never,Not at all concerned
50000467,IN,North Central,Owned,Married,Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Democrat,Very conservative,Protestant,"Yes, covered by health insurance",Every time,Not very concerned
50000468,OH,North Central,Owned,Widowed,Retired,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Democrat,Somewhat liberal,Presbyterian, ,Never,Very concerned
50000471,MN,North Central,Owned,Married,Retired,Two year associate degree from a college or university,White Non-Hispanic,A Republican,Very conservative,Lutheran, ,Not applicable/Does not have vaginal intercourse/sex,Not at all concerned
50000473,DE,South,Rented,Refused,Homemaker,High school incomplete (Grades 9-11 or Grade 12 with NO diploma),Black Non-Hispanic,A Democrat,Somewhat conservative,Baptist, ,Never,Not at all concerned
70000002,MD,South,Owned,Married,Full-time,Two year associate degree from a college or university,White Non-Hispanic,An Independent,Moderate,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Very concerned
70000004,ME,North East,Owned,Married,Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Republican,Very conservative,Protestant,"Yes, covered by health insurance",Never,Somewhat concerned
70000007,TX,South,Rented,"Single, living with a partner",Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Moderate,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Very concerned
70000008,GA,South,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Republican,Somewhat conservative,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Not very concerned
70000009,OH,North Central,Rented,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Hispanic,An Independent,Somewhat conservative,Nothing in particular,"No, not covered by health insurance",Almost every time,Somewhat concerned
70000010,FL,South,Rented,"Single, that is never married",Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Moderate,Jewish/Judaism,"Yes, covered by health insurance",Never,Very concerned
70000011,NY,North East,Rented,Divorced,Part-time,Two year associate degree from a college or university,White Hispanic,A Democrat,Somewhat liberal,Protestant, ,Every time,Very concerned
70000012,OH,North Central,Rented,Married,Full-time,High school graduate (Grade 12 with diploma or GED certificate),Mixed,An Independent,Moderate,Nothing in particular,"Yes, covered by health insurance",Never,Somewhat concerned
70000013,NC,South,Owned,Divorced,Full-time,Two year associate degree from a college or university,Unspecified Hispanic,A Democrat,Somewhat liberal,Nothing in particular,"No, not covered by health insurance",Every time,Not at all concerned
70000014,GA,South,Owned,Divorced,Full-time,High school graduate (Grade 12 with diploma or GED certificate),Black Non-Hispanic,A Democrat,Somewhat liberal,Nothing in particular, ,Not applicable/Does not have vaginal intercourse/sex,Not very concerned
70000016,PA,North East,Owned,"Single, that is never married",Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",Refused,A Republican,Somewhat conservative,Refused,"Yes, covered by health insurance",Every time,Not at all concerned
70000017,FL,South,Owned,Married,Part-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,A Republican,Very conservative,Protestant, ,Never,Not at all concerned
70000019,FL,South,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Very liberal,Christian (Just Christian),"Yes, covered by health insurance",Every time,Not at all concerned
70000020,IN,North Central,Rented,"Single, living with a partner",Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Somewhat liberal,"Catholic, Roman Catholic","Yes, covered by health insurance",Every time,Very concerned
70000021,GA,South,Owned,Married,Full-time,Two year associate degree from a college or university,White Non-Hispanic,A Democrat,Somewhat liberal,Christian (Just Christian),"Yes, covered by health insurance",Once in a while,Not very concerned
70000024,SC,South,Rented,Divorced,Retired,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Moderate,Agnostic, ,Never,Very concerned
70000027,PA,North East,Owned,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,A Republican,Somewhat conservative,Protestant,"Yes, covered by health insurance",Never,Not at all concerned
70000028,DE,South,Owned,Married,Full-time,"Some college, no degree (includes community college)",White Non-Hispanic,An Independent,Moderate,Protestant,"Yes, covered by health insurance",Once in a while,Somewhat concerned
70000030,TX,South,Rented,Married,Full-time,"Some college, no degree (includes community college)",White Non-Hispanic,A Democrat,Moderate,Christian (Just Christian),"Yes, covered by health insurance",Almost every time,Not very concerned
70000032,NC,South,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Somewhat conservative,Nothing in particular,"Yes, covered by health insurance",Almost every time,Not very concerned
70000033,TX,South,Rented,Married,Homemaker,High school graduate (Grade 12 with diploma or GED certificate),White Hispanic,An Independent,Very conservative,"Catholic, Roman Catholic","No, not covered by health insurance",Never,Not at all concerned
70000034,FL,South,Owned,Widowed,Temporarily unemployed,High school incomplete (Grades 9-11 or Grade 12 with NO diploma),White Non-Hispanic,Don't know,Don't know,Refused,"No, not covered by health insurance",Not applicable/Does not have vaginal intercourse/sex,Very concerned
70000035,VA,South,Owned,"Single, living with a partner",Full-time,Two year associate degree from a college or university,White Non-Hispanic,An Independent,Moderate,Protestant,"No, not covered by health insurance",Every time,Not very concerned
70000039,MA,North East,Rented,"Single, that is never married",Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,An Independent,Somewhat liberal,Nothing in particular,"Yes, covered by health insurance",Every time,Very concerned
70000042,FL,South,Refused,Refused,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,A Republican,Somewhat liberal,Buddhist,"No, not covered by health insurance",Never,Not at all concerned
70000043,FL,South,Rented,Married,Full-time,Two year associate degree from a college or university,Asian/Chinese/Japanese,A Democrat,Moderate,Church of God,"Yes, covered by health insurance",Once in a while,Not very concerned
70000046,NY,North East,Owned,"Single, living with a partner",Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Republican,Very conservative,Atheist,"Yes, covered by health insurance",Every time,Somewhat concerned
70000049,NC,South,Owned,"Single, living with a partner",Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Somewhat conservative,Protestant,"Yes, covered by health insurance",Every time,Somewhat concerned
70000050,SC,South,Rented,Married,Part-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Republican,Very conservative,Christian (Just Christian),"Yes, covered by health insurance",Once in a while,Not at all concerned
70000051,DE,South,Rented,"Single, that is never married",Student,"Some college, no degree (includes community college)",White Non-Hispanic,A Democrat,Very liberal,Atheist,"Yes, covered by health insurance",Every time,Very concerned
70000052,NC,South,Rented,Married,Temporarily unemployed,"Some college, no degree (includes community college)",White Non-Hispanic,An Independent,Moderate,Christian (Just Christian),"Yes, covered by health insurance",Never,Somewhat concerned
70000053,FL,South,Rented,Married,Part-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",Unspecified Hispanic,A Democrat,Somewhat conservative,Christian (Just Christian),"Yes, covered by health insurance",About half the time,Very concerned
70000054,PA,North East,Owned,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",Refused,A Republican,Moderate,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Not at all concerned
70000055,SC,South,Rented,"Single, living with a partner",Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,A Republican,Very conservative,Nothing in particular,"Yes, covered by health insurance",Every time,Not very concerned
70000057,FL,South,Owned,Married,Retired,Two year associate degree from a college or university,White Non-Hispanic,A Republican,Somewhat liberal,Protestant, ,Never,Not at all concerned
70000058,MI,North Central,Owned,"Single, living with a partner",Full-time,"Some college, no degree (includes community college)",White Non-Hispanic,A Democrat,Moderate,Atheist,"Yes, covered by health insurance",Never,Not very concerned
70000059,FL,South,Rented,"Single, living with a partner",Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Moderate,Christian (Just Christian),"Yes, covered by health insurance",Every time,Somewhat concerned
70000060,KY,South,Owned,Married,Homemaker,Two year associate degree from a college or university,White Non-Hispanic,A Republican,Somewhat conservative,Protestant,"Yes, covered by health insurance",Every time,Not very concerned
70000061,PA,North East,Owned,Widowed,Retired,High school graduate (Grade 12 with diploma or GED certificate),Refused,An Independent,Refused,Refused, ,Never,Not at all concerned
70000062,ME,North East,Owned,"Single, that is never married",Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,An Independent,Moderate,Nothing in particular,"No, not covered by health insurance",Never,Not at all concerned
70000063,VA,South,Owned,Married,Full-time,Two year associate degree from a college or university,White Non-Hispanic,A Republican,Very conservative,Protestant,"Yes, covered by health insurance",Almost every time,Somewhat concerned
70000065,MD,South,Rented,"Single, that is never married",Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",Black Non-Hispanic,A Democrat,Very conservative,Christian (Just Christian),"Yes, covered by health insurance",Every time,Very concerned
70000066,VA,South,Owned,Married,Full-time,"Some postgraduate or professional schooling, no postgraduate degree",White Non-Hispanic,An Independent,Somewhat conservative,Atheist,"Yes, covered by health insurance",Almost every time,Not very concerned
70000067,FL,South,Rented,"Single, living with a partner",Part-time,Two year associate degree from a college or university,White Non-Hispanic,An Independent,Moderate,Agnostic,"Yes, covered by health insurance",Almost every time,Very concerned
70000068,NC,South,Owned,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,An Independent,Very liberal,Nothing in particular,"Yes, covered by health insurance",Every time,Very concerned
70000069,TN,South,Rented,"Single, that is never married",Full-time,Two year associate degree from a college or university,White Non-Hispanic,A Democrat,Moderate,"Catholic, Roman Catholic","Yes, covered by health insurance",Every time,Very concerned
70000070,MA,North East,Owned,Married,Full-time,"Some postgraduate or professional schooling, no postgraduate degree",White Non-Hispanic,A Republican,Somewhat conservative,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Not very concerned
70000071,FL,South,Owned,Separated,Homemaker,High school graduate (Grade 12 with diploma or GED certificate),Native American/American Indian/Alaska Native,A Republican,Very conservative,Protestant, ,Never,Not at all concerned
70000072,NJ,North East,Owned,Married,Retired,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,A Republican,Somewhat conservative,Protestant, ,Never,Not at all concerned
70000073,GA,South,Owned,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",Black Non-Hispanic,An Independent,Moderate,Protestant,"Yes, covered by health insurance",Every time,Very concerned
70000074,FL,South,Rented,"Single, that is never married",Full-time,"Some college, no degree (includes community college)",White Non-Hispanic,An Independent,Somewhat liberal,Atheist,"No, not covered by health insurance",Almost every time,Very concerned
70000076,IN,North Central,Refused,Divorced,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,An Independent,Somewhat conservative,Protestant,"Yes, covered by health insurance",Don't know,Not at all concerned
70000077,FL,South,Owned,Married,Full-time,High school graduate (Grade 12 with diploma or GED certificate),White Non-Hispanic,An Independent,Moderate,Mormon (Church of Jesus Christ of Latter-Day Saints/LDS), ,Never,Not at all concerned
70000079,SC,South,Owned,Married,Part-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,An Independent,Moderate,Protestant,"Yes, covered by health insurance",Every time,Very concerned
70000080,MD,South,Rented,Separated,Refused,Less than high school (Grades 1-8 or no formal schooling),Unspecified Hispanic,An Independent,Somewhat liberal,"Catholic, Roman Catholic","No, not covered by health insurance",Not applicable/Does not have vaginal intercourse/sex,Not applicable/don't believe in birth control
70000081,GA,South,Owned,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,An Independent,Moderate,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Not at all concerned
70000082,MN,North Central,Rented,"Single, that is never married",Full-time,"Some college, no degree (includes community college)",White Non-Hispanic,An Independent,Moderate,Nothing in particular,"Yes, covered by health insurance",Almost every time,Not very concerned
70000084,IL,North Central,Owned,Married,Full-time,"Some college, no degree (includes community college)",White Non-Hispanic,An Independent,Moderate,Non-denominational or Independent Church,"Yes, covered by health insurance",Every time,Very concerned
70000085,LA,South,Owned,Married,Full-time,Two year associate degree from a college or university,Black Non-Hispanic,An Independent,Somewhat conservative,Nothing in particular,"No, not covered by health insurance",Never,Not at all concerned
70000087,TX,South,Owned,"Single, that is never married",Part-time,"Some college, no degree (includes community college)",White Non-Hispanic,A Democrat,Very liberal,Agnostic,"Yes, covered by health insurance",About half the time,Very concerned
70000088,MO,North Central,Owned,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,An Independent,Moderate,"Catholic, Roman Catholic","Yes, covered by health insurance",Never,Not at all concerned
70000089,KS,North Central,Owned,Married,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Non-Hispanic,A Democrat,Somewhat liberal,Christian (Just Christian),"Yes, covered by health insurance",Almost every time,Very concerned
70000090,TX,South,Rented,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Hispanic,A Republican,Somewhat conservative,Jewish/Judaism,"Yes, covered by health insurance",Every time,Not at all concerned
70000091,TX,South,Rented,Married,Full-time,"Postgraduate or professional degree, including master's, doctorate, medical or law degree (e.g., MA, MS, PhD, MD, JD)",White Non-Hispanic,A Democrat,Moderate,"Catholic, Roman Catholic","Yes, covered by health insurance",Every time,Somewhat concerned
70000092,IA,North Central,Owned,Widowed,Full-time,"Four year college or university degree/Bachelor.s degree (e.g., BS, BA, AB)",White Hispanic,An Independent,Moderate,Atheist,"No, not covered by health insurance",Never,Not at all concerned
70000093,TX,South,Owned,"Single, living with a partner",Student,High school graduate (Grade 12 with diploma or GED certificate),Unspecified Hispanic,A Democrat,Moderate,Christian (Just Christian),"Yes, covered by health insurance",Almost every time,Very concerned
70000094,TX,South,Rented,Divorced,Disabled/Handicapped,"Some college, no degree (includes community college)",White Non-Hispanic,An Independent,Moderate,Muslim/Islamic,"No, not covered by health insurance",Never,Somewhat concerned
70000095,IL,North Central,Rented,"Single, that is never married",Full-time,Two year associate degree from a college or university,Black Non-Hispanic,An Independent,Somewhat liberal,Nothing in particular,"Yes, covered by health insurance",Every time,Not very concerned
